dataset,instance,n,m,file
mejor-caso-bt,BT-MC-8440,8440,1000,instances/mejor-caso-bt/BT-MC-8440.txt
mejor-caso-bt,BT-MC-8450,8450,1000,instances/mejor-caso-bt/BT-MC-8450.txt
mejor-caso-bt,BT-MC-8460,8460,1000,instances/mejor-caso-bt/BT-MC-8460.txt
mejor-caso-bt,BT-MC-8470,8470,1000,instances/mejor-caso-bt/BT-MC-8470.txt
mejor-caso-bt,BT-MC-8480,8480,1000,instances/mejor-caso-bt/BT-MC-8480.txt
mejor-caso-bt,BT-MC-8490,8490,1000,instances/mejor-caso-bt/BT-MC-8490.txt
mejor-caso-bt,BT-MC-8500,8500,1000,instances/mejor-caso-bt/BT-MC-8500.txt
mejor-caso-bt,BT-MC-8510,8510,1000,instances/mejor-caso-bt/BT-MC-8510.txt
mejor-caso-bt,BT-MC-8520,8520,1000,instances/mejor-caso-bt/BT-MC-8520.txt
mejor-caso-bt,BT-MC-8530,8530,1000,instances/mejor-caso-bt/BT-MC-8530.txt
mejor-caso-bt,BT-MC-8540,8540,1000,instances/mejor-caso-bt/BT-MC-8540.txt
mejor-caso-bt,BT-MC-8550,8550,1000,instances/mejor-caso-bt/BT-MC-8550.txt
mejor-caso-bt,BT-MC-8560,8560,1000,instances/mejor-caso-bt/BT-MC-8560.txt
mejor-caso-bt,BT-MC-8570,8570,1000,instances/mejor-caso-bt/BT-MC-8570.txt
mejor-caso-bt,BT-MC-8580,8580,1000,instances/mejor-caso-bt/BT-MC-8580.txt
mejor-caso-bt,BT-MC-8590,8590,1000,instances/mejor-caso-bt/BT-MC-8590.txt
mejor-caso-bt,BT-MC-8600,8600,1000,instances/mejor-caso-bt/BT-MC-8600.txt
mejor-caso-bt,BT-MC-8610,8610,1000,instances/mejor-caso-bt/BT-MC-8610.txt
mejor-caso-bt,BT-MC-8620,8620,1000,instances/mejor-caso-bt/BT-MC-8620.txt
mejor-caso-bt,BT-MC-8630,8630,1000,instances/mejor-caso-bt/BT-MC-8630.txt
mejor-caso-bt,BT-MC-8640,8640,1000,instances/mejor-caso-bt/BT-MC-8640.txt
mejor-caso-bt,BT-MC-8650,8650,1000,instances/mejor-caso-bt/BT-MC-8650.txt
mejor-caso-bt,BT-MC-8660,8660,1000,instances/mejor-caso-bt/BT-MC-8660.txt
mejor-caso-bt,BT-MC-8670,8670,1000,instances/mejor-caso-bt/BT-MC-8670.txt
mejor-caso-bt,BT-MC-8680,8680,1000,instances/mejor-caso-bt/BT-MC-8680.txt
mejor-caso-bt,BT-MC-8690,8690,1000,instances/mejor-caso-bt/BT-MC-8690.txt
mejor-caso-bt,BT-MC-8700,8700,1000,instances/mejor-caso-bt/BT-MC-8700.txt
mejor-caso-bt,BT-MC-8710,8710,1000,instances/mejor-caso-bt/BT-MC-8710.txt
mejor-caso-bt,BT-MC-8720,8720,1000,instances/mejor-caso-bt/BT-MC-8720.txt
mejor-caso-bt,BT-MC-8730,8730,1000,instances/mejor-caso-bt/BT-MC-8730.txt
mejor-caso-bt,BT-MC-8740,8740,1000,instances/mejor-caso-bt/BT-MC-8740.txt
mejor-caso-bt,BT-MC-8750,8750,1000,instances/mejor-caso-bt/BT-MC-8750.txt
mejor-caso-bt,BT-MC-8760,8760,1000,instances/mejor-caso-bt/BT-MC-8760.txt
mejor-caso-bt,BT-MC-8770,8770,1000,instances/mejor-caso-bt/BT-MC-8770.txt
mejor-caso-bt,BT-MC-8780,8780,1000,instances/mejor-caso-bt/BT-MC-8780.txt
mejor-caso-bt,BT-MC-8790,8790,1000,instances/mejor-caso-bt/BT-MC-8790.txt
mejor-caso-bt,BT-MC-8800,8800,1000,instances/mejor-caso-bt/BT-MC-8800.txt
mejor-caso-bt,BT-MC-8810,8810,1000,instances/mejor-caso-bt/BT-MC-8810.txt
mejor-caso-bt,BT-MC-8820,8820,1000,instances/mejor-caso-bt/BT-MC-8820.txt
mejor-caso-bt,BT-MC-8830,8830,1000,instances/mejor-caso-bt/BT-MC-8830.txt
mejor-caso-bt,BT-MC-8840,8840,1000,instances/mejor-caso-bt/BT-MC-8840.txt
mejor-caso-bt,BT-MC-8850,8850,1000,instances/mejor-caso-bt/BT-MC-8850.txt
mejor-caso-bt,BT-MC-8860,8860,1000,instances/mejor-caso-bt/BT-MC-8860.txt
mejor-caso-bt,BT-MC-8870,8870,1000,instances/mejor-caso-bt/BT-MC-8870.txt
mejor-caso-bt,BT-MC-8880,8880,1000,instances/mejor-caso-bt/BT-MC-8880.txt
mejor-caso-bt,BT-MC-8890,8890,1000,instances/mejor-caso-bt/BT-MC-8890.txt
mejor-caso-bt,BT-MC-8900,8900,1000,instances/mejor-caso-bt/BT-MC-8900.txt
mejor-caso-bt,BT-MC-8910,8910,1000,instances/mejor-caso-bt/BT-MC-8910.txt
mejor-caso-bt,BT-MC-8920,8920,1000,instances/mejor-caso-bt/BT-MC-8920.txt
mejor-caso-bt,BT-MC-8930,8930,1000,instances/mejor-caso-bt/BT-MC-8930.txt
mejor-caso-bt,BT-MC-8940,8940,1000,instances/mejor-caso-bt/BT-MC-8940.txt
mejor-caso-bt,BT-MC-8950,8950,1000,instances/mejor-caso-bt/BT-MC-8950.txt
mejor-caso-bt,BT-MC-8960,8960,1000,instances/mejor-caso-bt/BT-MC-8960.txt
mejor-caso-bt,BT-MC-8970,8970,1000,instances/mejor-caso-bt/BT-MC-8970.txt
mejor-caso-bt,BT-MC-8980,8980,1000,instances/mejor-caso-bt/BT-MC-8980.txt
mejor-caso-bt,BT-MC-8990,8990,1000,instances/mejor-caso-bt/BT-MC-8990.txt
mejor-caso-bt,BT-MC-9000,9000,1000,instances/mejor-caso-bt/BT-MC-9000.txt
mejor-caso-bt,BT-MC-9010,9010,1000,instances/mejor-caso-bt/BT-MC-9010.txt
mejor-caso-bt,BT-MC-9020,9020,1000,instances/mejor-caso-bt/BT-MC-9020.txt
mejor-caso-bt,BT-MC-9030,9030,1000,instances/mejor-caso-bt/BT-MC-9030.txt
mejor-caso-bt,BT-MC-9040,9040,1000,instances/mejor-caso-bt/BT-MC-9040.txt
mejor-caso-bt,BT-MC-9050,9050,1000,instances/mejor-caso-bt/BT-MC-9050.txt
mejor-caso-bt,BT-MC-9060,9060,1000,instances/mejor-caso-bt/BT-MC-9060.txt
mejor-caso-bt,BT-MC-9070,9070,1000,instances/mejor-caso-bt/BT-MC-9070.txt
mejor-caso-bt,BT-MC-9080,9080,1000,instances/mejor-caso-bt/BT-MC-9080.txt
mejor-caso-bt,BT-MC-9090,9090,1000,instances/mejor-caso-bt/BT-MC-9090.txt
mejor-caso-bt,BT-MC-9100,9100,1000,instances/mejor-caso-bt/BT-MC-9100.txt
mejor-caso-bt,BT-MC-9110,9110,1000,instances/mejor-caso-bt/BT-MC-9110.txt
mejor-caso-bt,BT-MC-9120,9120,1000,instances/mejor-caso-bt/BT-MC-9120.txt
mejor-caso-bt,BT-MC-9130,9130,1000,instances/mejor-caso-bt/BT-MC-9130.txt
mejor-caso-bt,BT-MC-9140,9140,1000,instances/mejor-caso-bt/BT-MC-9140.txt
mejor-caso-bt,BT-MC-9150,9150,1000,instances/mejor-caso-bt/BT-MC-9150.txt
mejor-caso-bt,BT-MC-9160,9160,1000,instances/mejor-caso-bt/BT-MC-9160.txt
mejor-caso-bt,BT-MC-9170,9170,1000,instances/mejor-caso-bt/BT-MC-9170.txt
mejor-caso-bt,BT-MC-9180,9180,1000,instances/mejor-caso-bt/BT-MC-9180.txt
mejor-caso-bt,BT-MC-9190,9190,1000,instances/mejor-caso-bt/BT-MC-9190.txt
mejor-caso-bt,BT-MC-9200,9200,1000,instances/mejor-caso-bt/BT-MC-9200.txt
mejor-caso-bt,BT-MC-9210,9210,1000,instances/mejor-caso-bt/BT-MC-9210.txt
mejor-caso-bt,BT-MC-9220,9220,1000,instances/mejor-caso-bt/BT-MC-9220.txt
mejor-caso-bt,BT-MC-9230,9230,1000,instances/mejor-caso-bt/BT-MC-9230.txt
mejor-caso-bt,BT-MC-9240,9240,1000,instances/mejor-caso-bt/BT-MC-9240.txt
mejor-caso-bt,BT-MC-9250,9250,1000,instances/mejor-caso-bt/BT-MC-9250.txt
mejor-caso-bt,BT-MC-9260,9260,1000,instances/mejor-caso-bt/BT-MC-9260.txt
mejor-caso-bt,BT-MC-9270,9270,1000,instances/mejor-caso-bt/BT-MC-9270.txt
mejor-caso-bt,BT-MC-9280,9280,1000,instances/mejor-caso-bt/BT-MC-9280.txt
mejor-caso-bt,BT-MC-9290,9290,1000,instances/mejor-caso-bt/BT-MC-9290.txt
mejor-caso-bt,BT-MC-9300,9300,1000,instances/mejor-caso-bt/BT-MC-9300.txt
mejor-caso-bt,BT-MC-9310,9310,1000,instances/mejor-caso-bt/BT-MC-9310.txt
mejor-caso-bt,BT-MC-9320,9320,1000,instances/mejor-caso-bt/BT-MC-9320.txt
mejor-caso-bt,BT-MC-9330,9330,1000,instances/mejor-caso-bt/BT-MC-9330.txt
mejor-caso-bt,BT-MC-9340,9340,1000,instances/mejor-caso-bt/BT-MC-9340.txt
mejor-caso-bt,BT-MC-9350,9350,1000,instances/mejor-caso-bt/BT-MC-9350.txt
mejor-caso-bt,BT-MC-9360,9360,1000,instances/mejor-caso-bt/BT-MC-9360.txt
mejor-caso-bt,BT-MC-9370,9370,1000,instances/mejor-caso-bt/BT-MC-9370.txt
mejor-caso-bt,BT-MC-9380,9380,1000,instances/mejor-caso-bt/BT-MC-9380.txt
mejor-caso-bt,BT-MC-9390,9390,1000,instances/mejor-caso-bt/BT-MC-9390.txt
mejor-caso-bt,BT-MC-9400,9400,1000,instances/mejor-caso-bt/BT-MC-9400.txt
mejor-caso-bt,BT-MC-9410,9410,1000,instances/mejor-caso-bt/BT-MC-9410.txt
mejor-caso-bt,BT-MC-9420,9420,1000,instances/mejor-caso-bt/BT-MC-9420.txt
mejor-caso-bt,BT-MC-9430,9430,1000,instances/mejor-caso-bt/BT-MC-9430.txt
mejor-caso-bt,BT-MC-9440,9440,1000,instances/mejor-caso-bt/BT-MC-9440.txt
mejor-caso-bt,BT-MC-9450,9450,1000,instances/mejor-caso-bt/BT-MC-9450.txt
mejor-caso-bt,BT-MC-9460,9460,1000,instances/mejor-caso-bt/BT-MC-9460.txt
mejor-caso-bt,BT-MC-9470,9470,1000,instances/mejor-caso-bt/BT-MC-9470.txt
mejor-caso-bt,BT-MC-9480,9480,1000,instances/mejor-caso-bt/BT-MC-9480.txt
mejor-caso-bt,BT-MC-9490,9490,1000,instances/mejor-caso-bt/BT-MC-9490.txt
mejor-caso-bt,BT-MC-9500,9500,1000,instances/mejor-caso-bt/BT-MC-9500.txt
mejor-caso-bt,BT-MC-9510,9510,1000,instances/mejor-caso-bt/BT-MC-9510.txt
mejor-caso-bt,BT-MC-9520,9520,1000,instances/mejor-caso-bt/BT-MC-9520.txt
mejor-caso-bt,BT-MC-9530,9530,1000,instances/mejor-caso-bt/BT-MC-9530.txt
mejor-caso-bt,BT-MC-9540,9540,1000,instances/mejor-caso-bt/BT-MC-9540.txt
mejor-caso-bt,BT-MC-9550,9550,1000,instances/mejor-caso-bt/BT-MC-9550.txt
mejor-caso-bt,BT-MC-9560,9560,1000,instances/mejor-caso-bt/BT-MC-9560.txt
mejor-caso-bt,BT-MC-9570,9570,1000,instances/mejor-caso-bt/BT-MC-9570.txt
mejor-caso-bt,BT-MC-9580,9580,1000,instances/mejor-caso-bt/BT-MC-9580.txt
mejor-caso-bt,BT-MC-9590,9590,1000,instances/mejor-caso-bt/BT-MC-9590.txt
mejor-caso-bt,BT-MC-9600,9600,1000,instances/mejor-caso-bt/BT-MC-9600.txt
mejor-caso-bt,BT-MC-9610,9610,1000,instances/mejor-caso-bt/BT-MC-9610.txt
mejor-caso-bt,BT-MC-9620,9620,1000,instances/mejor-caso-bt/BT-MC-9620.txt
mejor-caso-bt,BT-MC-9630,9630,1000,instances/mejor-caso-bt/BT-MC-9630.txt
mejor-caso-bt,BT-MC-9640,9640,1000,instances/mejor-caso-bt/BT-MC-9640.txt
mejor-caso-bt,BT-MC-9650,9650,1000,instances/mejor-caso-bt/BT-MC-9650.txt
mejor-caso-bt,BT-MC-9660,9660,1000,instances/mejor-caso-bt/BT-MC-9660.txt
mejor-caso-bt,BT-MC-9670,9670,1000,instances/mejor-caso-bt/BT-MC-9670.txt
mejor-caso-bt,BT-MC-9680,9680,1000,instances/mejor-caso-bt/BT-MC-9680.txt
mejor-caso-bt,BT-MC-9690,9690,1000,instances/mejor-caso-bt/BT-MC-9690.txt
mejor-caso-bt,BT-MC-9700,9700,1000,instances/mejor-caso-bt/BT-MC-9700.txt
mejor-caso-bt,BT-MC-9710,9710,1000,instances/mejor-caso-bt/BT-MC-9710.txt
mejor-caso-bt,BT-MC-9720,9720,1000,instances/mejor-caso-bt/BT-MC-9720.txt
mejor-caso-bt,BT-MC-9730,9730,1000,instances/mejor-caso-bt/BT-MC-9730.txt
mejor-caso-bt,BT-MC-9740,9740,1000,instances/mejor-caso-bt/BT-MC-9740.txt
mejor-caso-bt,BT-MC-9750,9750,1000,instances/mejor-caso-bt/BT-MC-9750.txt
mejor-caso-bt,BT-MC-9760,9760,1000,instances/mejor-caso-bt/BT-MC-9760.txt
mejor-caso-bt,BT-MC-9770,9770,1000,instances/mejor-caso-bt/BT-MC-9770.txt
mejor-caso-bt,BT-MC-9780,9780,1000,instances/mejor-caso-bt/BT-MC-9780.txt
mejor-caso-bt,BT-MC-9790,9790,1000,instances/mejor-caso-bt/BT-MC-9790.txt
mejor-caso-bt,BT-MC-9800,9800,1000,instances/mejor-caso-bt/BT-MC-9800.txt
mejor-caso-bt,BT-MC-9810,9810,1000,instances/mejor-caso-bt/BT-MC-9810.txt
mejor-caso-bt,BT-MC-9820,9820,1000,instances/mejor-caso-bt/BT-MC-9820.txt
mejor-caso-bt,BT-MC-9830,9830,1000,instances/mejor-caso-bt/BT-MC-9830.txt
mejor-caso-bt,BT-MC-9840,9840,1000,instances/mejor-caso-bt/BT-MC-9840.txt
mejor-caso-bt,BT-MC-9850,9850,1000,instances/mejor-caso-bt/BT-MC-9850.txt
mejor-caso-bt,BT-MC-9860,9860,1000,instances/mejor-caso-bt/BT-MC-9860.txt
mejor-caso-bt,BT-MC-9870,9870,1000,instances/mejor-caso-bt/BT-MC-9870.txt
mejor-caso-bt,BT-MC-9880,9880,1000,instances/mejor-caso-bt/BT-MC-9880.txt
mejor-caso-bt,BT-MC-9890,9890,1000,instances/mejor-caso-bt/BT-MC-9890.txt
mejor-caso-bt,BT-MC-9900,9900,1000,instances/mejor-caso-bt/BT-MC-9900.txt
mejor-caso-bt,BT-MC-9910,9910,1000,instances/mejor-caso-bt/BT-MC-9910.txt
mejor-caso-bt,BT-MC-9920,9920,1000,instances/mejor-caso-bt/BT-MC-9920.txt
mejor-caso-bt,BT-MC-9930,9930,1000,instances/mejor-caso-bt/BT-MC-9930.txt
mejor-caso-bt,BT-MC-9940,9940,1000,instances/mejor-caso-bt/BT-MC-9940.txt
mejor-caso-bt,BT-MC-9950,9950,1000,instances/mejor-caso-bt/BT-MC-9950.txt
mejor-caso-bt,BT-MC-9960,9960,1000,instances/mejor-caso-bt/BT-MC-9960.txt
mejor-caso-bt,BT-MC-9970,9970,1000,instances/mejor-caso-bt/BT-MC-9970.txt
mejor-caso-bt,BT-MC-9980,9980,1000,instances/mejor-caso-bt/BT-MC-9980.txt
mejor-caso-bt,BT-MC-9990,9990,1000,instances/mejor-caso-bt/BT-MC-9990.txt
mejor-caso-bt,BT-MC-10000,10000,1000,instances/mejor-caso-bt/BT-MC-10000.txt
